Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page link,Attachment URL,Image link,Attributes
Pure life dental,1590502, Kulzer,66041071,Flexitime Dynamix Impression Material,"
        ,Features,
        ,Fast automated mixing and precise dosage of material,Superior hydrophilicity on a polyether level,Exceptional toughness prevents tearing and distortion,Set times: 3:30 - 5:00,    ","1 x 380ml Dynamix cartridges Heavy Tray, 1 x 50ml cartridge Light Flow, 1 x 50ml cartridge Medium, 10 Dynamix mixing tips + accessories","1 x 380ml Dynamix cartridges Heavy Tray, 1 x 50ml cartridge Light Flow, 1 x 50ml cartridge Medium, 10 Dynamix mixing tips + accessories",Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/flexitime-dynamix-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/5/1590503.jpg,-1
Pure life dental,1590201, Kulzer,66044893,Flexitime Xtreme 2 VPS Impression Material,"
        ,Features,
        ,High-contrast colors help to distinguish between viscosities,Minimizes deformations, voids and porosity,Working time: 30 seconds - 1:30 and set time: 1:30,    ","4 x 50ml cartridges Heavy tray, 2 x 50ml cartridges Correct Flow + 18 mixing tips and 12 intraoral tips","4 x 50ml cartridges Heavy tray, 2 x 50ml cartridges Correct Flow + 18 mixing tips and 12 intraoral tips",Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/flexitime-xtreme-2-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/5/1590201.jpg,-1
Pure life dental,1590101, Kulzer,66041063,Flexitime VPS Impression Material,"
        ,Features,
        ,Superior hydrophilicity on a polyether level,Exceptional toughness prevents tearing and distortion,Set times: 3:30 - 5:00,    ","2 x 50ml cartridges Heavy Tray, 1 x 50ml cartridge Light Flow, 1 x 50ml cartridge Medium Flow + 18 mixing tips and 12 intraoral tips","2 x 50ml cartridges Heavy Tray, 1 x 50ml cartridge Light Flow, 1 x 50ml cartridge Medium Flow + 18 mixing tips and 12 intraoral tips",Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/flexitime-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/5/1590102.jpg,-1
Pure life dental,5193201, Kerr,28419,Extrude® VPS Impression Material,"
        ,Features,
        ,Heavy Body Extra is a thixotropic, non-slumping tray material that minimizes distortion while providing a flexible-firm set that promotes easy tray and die removal,Medium Body provides excellent flow as well as sufficient body for use as a tray material,Light Body Wash has a very low viscosity and is used for the putty/wash technique or with Heavy Body Extra for the double-mix technique,Monophase M.P.V. is very thixotropic, so it will not slump or run out of the tray, but it also exhibits superior flow under pressure and high-tear strength, so it can be used for both the tray and as syringe material,Working time: Light Body Wash, Medium and Heavy Body Extra is 3:00 and Monophase M.V.P. is 2:15,    ",2 x 50ml cartridges + 6 green mixing tips,2 x 50ml cartridges + 6 green mixing tips,Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/extrude-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/1/5193201_1.jpg,-1
Pure life dental,5001901, GC America,137206,EXAMIX™ NDS VPS Impression Material,"
        ,Features,
        ,Regular set VPS impression material,Thixotropic; ideal consistency and flow under pressure,Excellent elastic recovery and tear-strength,Hydrogen-scavenger formulation allows for immediate pouring with gypsum,Working time: 3:00,    ",2 x 48ml cartridges + 6 mixing tips,2 x 48ml cartridges + 6 mixing tips,Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/examix-nds-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5001902.jpg,-1
Pure life dental,5001701, GC America,137615,EXAJET™ 370 VPS Impression Material,"
        ,Features,
        ,Heavy body, VPS impression material,Less than 0.2% linear dimensional change after 24 hours,No-slumping and no taste/odor,Normal: 2:00 working time and 4:00 set time, Fast: 1:30 working time and 3:15 set time,    ",1 x 370ml cartridge + 10 dynamic mixing tips and 1 bayonet locking ring,1 x 370ml cartridge + 10 dynamic mixing tips and 1 bayonet locking ring,Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/exajet-370-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5001702.jpg,-1
Pure life dental,5001601, GC America,138901,EXAFLEX® VPS Impression Material,"
        ,Features,
        ,Significantly advanced addition reaction silicone with outstanding physical properties and optimum handling to produce crisp, smooth and precise impressions,Extended working time of more than 2 minutes 30 seconds, with “Snap Set” formulation,Optimized thixotropic and hydrophilic properties,Hydrogen-scavenger formulation allows for immediate pouring of gypsum,Stable in cold sterilization solution,    ","1 x 74ml base, 1 x 74ml catalyst + 1 mixing pad","1 x 74ml base, 1 x 74ml catalyst + 1 mixing pad",Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/exaflex-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5001602.jpg,-1
Pure life dental,5001512, GC America,137288,EXAFAST™ NDS VPS Impression Material,"
        ,Features,
        ,Fast set VPS impression material,Hydrogen-scavenger formulation allows for immediate pouring of gypsum,Thixotropic; will not slump or run,Hydrophilic and stable in cold sterilization solution,90-second set time and 60-second working time,    ",80 x 48ml cartridges,80 x 48ml cartridges,Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/exafast-nds-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5001501.jpg,-1
Pure life dental,5001801, GC America,137402,EXA’lence™ VPES Impression Material,"
        ,Features,
        ,Vinyl polyether silicone (VPES) impression material; hybrid of VPS and polyether,Intrinsically hydrophilic; no surfactant necessary,No distortion: compatible with any disinfection procedure,High-tear strength,Mild mint flavor,    ","2 x 48ml Heavy Body cartridges, 1 x 48ml Extra Light Body cartridge, 1 x 48ml Light Body cartridge + 6 aqua mixing tips, 6 yellow mixing tips and 6 intraoral tips","2 x 48ml Heavy Body cartridges, 1 x 48ml Extra Light Body cartridge, 1 x 48ml Light Body cartridge + 6 aqua mixing tips, 6 yellow mixing tips and 6 intraoral tips",Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/exa-lence-vpes-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5001802.jpg,-1
Pure life dental,5010701, GC America,137117,EXA Advanced™ VPS Impression Material,"
        ,Features,
        ,Excellent handling, accuracy, thixotropicity, elastic recovery, stackability and pourability,Dimensionally stable: accurate model can be poured up to two weeks after the impression has been taken,High hydrophilicity allows uniform fluidity, eliminating voids and capture details more precisely,    ",2 x 48ml cartridges + 6 mixing tips,2 x 48ml cartridges + 6 mixing tips,Impression - Vinyl Polysiloxane,-1,https://www.purelifedental.com/product/impression/vinyl-polysiloxane/exa-advanced-vps-impression-material.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5010701.jpg,-1
Pure life dental,1068101, PureLife Dental,1068101,PureOnyx Black Nitrile Powder-Free,"
        ,Features,
        ,Nitrile powder-free gloves,Textured fingertips,Black in color,Packaging contains recycled material,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/pureonyx-black-nitrile-powder-free.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1068101.png,-1
Pure life dental,1067101, PureLife Dental,1067101,PureBerry Nitrile Powder-Free,"
        ,Features,
        ,Nitrile powder-free gloves,Textured fingertips,Berry-blue in color,Packaging contains recycled material,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/pureberry-nitrile-powder-free.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1067102.jpg,-1
Pure life dental,1020101, PureLife Dental,1020101,PureSkin Latex Powder-Free,"
        ,Features,
        ,Fully-textured,Polymer-coated,Packaging contains at least 70% recycled material,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/pureskin-latex-powder-free.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1020101_1.jpg,-1
Pure life dental,1021701, PureLife Dental,1021701,PureBliss Latex Powder-Free,"
        ,Features,
        ,PureLife donates a portion of the proceeds from the sale of this glove to health and environmental causes,Fully-textured,Polymer-coated for an easy fit,Packaging contains at least 85% recycled material,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/purebliss-latex-powder-free.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1021701_1.jpg,-1
Pure life dental,1175501,,0072100FG,Sultan Impression Tips,"
        ,Features,
        ,50ml Blue works for heavier viscosity materials, such as tray material and bite registration,50mL Red is for lower viscosity materials, such as wash material,380ml works for mixing machines,    ",50/bag,50/bag,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/sultan-impression-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1175501.jpg,-1
Pure life dental,1170901, Pac-Dent,PD-225,Intra-Oral Mixing Tips,"
        ,Features,
        ,Color-coded system,Precise and easy-dispensing,    ",100/box,100/box,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/intra-oral-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1170901.jpg,-1
Pure life dental,1172101, Pac-Dent,PD-250,HP Mixing Tips,"
        ,Features,
        ,High mixing performance,Color-coded sizing,    ",48/pack,48/pack,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/hp-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1172101.jpg,-1
Pure life dental,2160801, 3M Oral Care,71450,3M™ Garant Mixing Tips,"
        ,Features,
        ,Allows easy, automatic mixing of VPS impression materials using the cartridge/gun system,The green tips work with heavy body or monophase material and the yellow tips work with light body/wash material,Intraoral tips are for intraoral dispensing of VPS impression material,    ",50/pack,50/pack,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/3m-garant-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2160803.jpg,-1
Pure life dental,5002001, GC America,153012,GC Mixing Tips,"
        ,Features,
        ,Mixing tips used with GC products,    ",12/pack,12/pack,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/gc-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002002.jpg,-1
Pure life dental,1174102, Defend,VP-8106T,Defend MixPac T-Mixer Mixing Tips,"
        ,Features,
        ,Comparable to HP-style mixing tips just with a shorter tip and a t-style mixer inside allowing for 30% less material waste,High mixing performance,Color-coded sizing,Latest technology in dental mixing tips,    ",48/pack,48/pack,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/defend-mixpac-t-mixer-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1174101.jpg,-1
Pure life dental,1174001, Defend,VP-8105,Defend HP Mixing Tips,"
        ,Features,
        ,High mixing performance,Color-coded sizing,    ",48/pack,48/pack,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/defend-hp-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1174001.jpg,-1
Pure life dental,2230101, Dentsply Sirona Restorative,678212,Aquasil & Aquasil Ultra Mixing Tips,"
        ,Features,
        ,Teal tips fits all 50ml cartridges,DECA™ dynamic tips fit DECA™ machine,    ",48/box,48/box,Impression - Mixing Tips,-1,https://www.purelifedental.com/product/impression/mixing-tips/aquasil-aquasil-ultra-mixing-tips.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2230101.jpg,-1
Pure life dental,2155901, 3M Oral Care,71615,Directed Flow Impression Trays,"
        ,Features,
        ,Revolutionary self-retentive fleece strip eliminates the need for a tray adhesive for fewer handling steps,Innovative, directed-flow design minimizes flow defects and distal voids for more accurate impressions,Built-in reservoir reduces gagging for better patient comfort,    ",10/box,10/box,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/directed-flow-impression-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2155901.jpg,-1
Pure life dental,5003011, GC America,250012,COE® Spacer Disposable Impression Trays,"
        ,Features,
        ,Strong, rigid plastic perforated impression trays,Anatomically designed,Unique zig-zag spacer bar minimizes the amount of contact between the teeth and tray,    ",12/pack,12/pack,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-spacer-disposable-impression-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5003001.jpg,-1
Pure life dental,4506701, Coltene/Whaledent,C6901,PRESIDENT Impression Trays,"
        ,Features,
        ,The first autoclavable plastic impression trays,Patented system of intersecting ribs and rails, provides unprecedented rigidity in a plastic trays,Anatomic form relieves the fitting process and ensures a perfect impression,Designed to aggressively retain all types of impression material,Can be individually adjusted with heat,    ",12/pack,12/pack,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/president-impression-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/5/4506710.jpg,-1
Pure life dental,5002701, GC America,264101,COE® Metal Impression Trays - Solid Stainless Steel,"
        ,Features,
        ,Stainless steel,Solid metal tray; non-perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-solid-stainless-steel.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002701.jpg,-1
Pure life dental,5002901, GC America,261473,COE® Metal Impression Trays - Solid Aluminum STO-K™,"
        ,Features,
        ,Aluminum,Solid metal tray; non-perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-solid-aluminum-sto-k.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002901.jpg,-1
Pure life dental,5002801, GC America,263473,COE® Metal Impression Trays - Perforated Nickel-Plated STO-K™,"
        ,Features,
        ,Nickel-plated,Perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-perforated-nickel-plated-sto-k.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002801.jpg,-1
Pure life dental,1621201, Pac-Dent,BCB-100,Bouffant Caps,"
        ,Features,
        ,Disposable, 21"" bouffant caps,Soft, lightweight elastic band,Fluid-resistant,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/bouffant-caps-2.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/6/1621201.jpg,-1
Pure life dental,5002601, GC America,264911,COE® Metal Impression Trays - Perforated Stainless Steel,"
        ,Features,
        ,Stainless steel,Perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-perforated-stainless-steel.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002601.jpg,-1
Pure life dental,1314201, SS White,PPE-FS-1,SS White Face Shield,"
        ,Features,
        ,Protect against direct exposure wrap-around design provides protection against droplets and airborne transmission,Reuseable, adjustable and easy to clean; simply rinse with a cloth and isopropyl alcohol or bleach disinfectant,Fully adjustable for a secure fit and universal sizing and can be worn with glasses or loupes,Standard dimensions: 240 mm x 317mm AND X-Large dimensions: 240 mm x 360 mm,Made in the USA,    ",1/box,1/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/ss-white-face-shield.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1314201.jpg,-1
Pure life dental,1311401, Pac-Dent,G1010,iWear™ Lightweight Disposable Eyewear,"
        ,Features,
        ,Optional nose support,Fog-resistant, plastic lenses to provide superior optical clarity,    ",10 frames + 10 lenses,10 frames + 10 lenses,Infection Control,-1,https://www.purelifedental.com/product/infection-control/iwear-lightweight-disposable-eyewear.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1311401.jpg,-1
Pure life dental,1314101, AcuPrint,1314101,LoupeShield,"
        ,Features,
        ,Fits most short and long loupes,Easy access for headlight adjustment,Optically clear film; resists static and fog,100% recyclable a-pet material,Made in the USA,    ",24/box,24/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/loupeshield.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1314101.jpg,-1
Pure life dental,1312501, Pac-Dent,S026,iShield™ Disposable Face Shields - 38-Pack,"
        ,Features,
        ,Lightweight, comfortable disposable face shield that provides full-face protection against body fluids,Anti-fog coating eliminates manual condensation removal and allows superior optical clarity at all times,Non-latex band offers a tight fit without any pressure points,    ",38/box,38/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/ishield-disposable-face-shields-1.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1312501.jpg,-1
Pure life dental,1150301, Pac-Dent,S024,iShield™ Disposable Face Shields - 24-Pack,"
        ,Features,
        ,Lightweight, comfortable disposable face shield that provides full-face protection against body fluids,Anti-fog coating eliminates manual condensation removal and allows superior optical clarity at all times,Non-latex band offers a tight fit without any pressure points,    ",24/box,24/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/ishield-disposable-face-shields.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1150301_1.jpg,-1
Pure life dental,1151401, Crosstex,GPRN95,Isolator Plus N95,"
        ,Features,
        ,NIOSH approved N95 particulate respirator,BFE = 99.9% at 3.1 microns,Meets guidelines for TB exposure control,Inner and outer fluid-resistant layers,Made in USA,    ",28/box,28/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/isolator-plus-n95.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1151401.jpg,-1
Pure life dental,1155401, Pac-Dent,MASK-95E,iMask Premium KN95 Face Mask,"
        ,Features,
        ,Greater than 95% filtration efficiency to effectively protect respiratory health; equivalent particulate filtration to the N95,High-fluid resistance,Built-in adjustable nose clip with stapleless earloop straps,Provides full coverage defense against harmful airborne particles and aerosolized spray of body fluids,    ",25/box,25/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/imask-premium-kn95-face-mask-1.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1155401.jpg,-1
Pure life dental,1155901, Medicom,203214,SafeMask Architect Pro N95 Surgical Respirator,"
        ,Features,
        ,Niosh approved N95 respirator that also meets N95 and ASTM F2100 Level 2 criteria and the comfort criteria of the CSA Z94.4 standard,Innovative ""duck bill"" shape for optimal breathability, no exhalation valve required,Ultrasonic welded, elasticated head straps that are odor free, strong, easy to fit and comfortable to wear over long periods,Latex-free with adjustable nose piece and available in 3 sizes: small, medium, large,Made in Canada,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/safemask-architect-pro-n95-surgical-respirator.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1155901.png,-1
Pure life dental,2159901, 3M Oral Care,8200,3M™ Particulate Respirator N95,"
        ,Features,
        ,NIOSH approved for at least 95% filtration efficiency against certain non-oil based particles,Lightweight, disposable particulate respirator is an economical choice for respiratory protection,Adjustable noseclip helps provide a custom and secure seal,Two-strap design with four point staple attachment helps provide a secure seal,Unvalved N95,    ",20/box,20/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/3m-particulate-respirator-n95.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159901.jpg,-1
Pure life dental,1155001, Pac-Dent,MASKT-06,iMask Premium Level 3 Mask,"
        ,Features,
        ,ASTM Level 3: BFE >= 98%,Fluid-resistant outer layer,Premium non-woven fabric and stapleless earloops ensure maximum user comfort,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/imask-premium-level-3-mask.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1155001.jpg,-1
Pure life dental,1155101, Pac-Dent,MASKT-01BK,iMask Level 2 Black Face Masks,"
        ,Features,
        ,ASTM Level 2: BFE >= 98%,Fluid-resistant,Black in color,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/imask-level-2-black-face-masks.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1155101.jpg,-1
Pure life dental,1313401, Pro-Guard Health,1313401,ASTM Level 2 Face Masks,"
        ,Features,
        ,ASTM Level 2: BFE >= 98%,Fluid-resistant,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/astm-level-2-face-masks.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1313401.jpg,-1
Pure life dental,1154401, Adenna,FEL110B,Adenna Level 2 Face Mask,"
        ,Features,
        ,ASTM Level 2: BFE >= 98%,Unique, inner layer is ultra soft and very comfortable on the skin,100% latex free and fiber glass free,Nose piece is metal free but conforms to wearer’s face for a comfortable fit,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/adenna-level-2-face-mask.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1154401.jpg,-1
Pure life dental,1155801, Pro-Guard Health,MBLK1,Black ASTM Level 1 Earloop Face Mask,"
        ,Features,
        ,ASTM Level 1: BFE >= 95%,Disposable earloop face masks,Black in color,    ",50/box,50/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/black-astm-level-1-earloop-face-mask.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1155801.jpg,-1
Pure life dental,1040501, Adenna,VPF-SMALL,Vinyl Powder-Free Exam Gloves,"
        ,Features,
        ,Translucent vinyl examination gloves,Special synthetic component and soft VPC material,Latex-free,Economical solution to hand protection,    ",100/box,100/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/vinyl-powder-free-exam-gloves.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1040501.jpg,-1
Pure life dental,1022702, Ventyv,10334101,Ventyv Nitrile Powder-Free Exam Glove Plus 3.5,"
        ,Features,
        ,Textured finger tips,Violet blue in color,    ",200/box,200/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/ventyv-nitrile-powder-free-exam-glove-plus-3-5.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1022702.jpg,-1
Pure life dental,1080501, PureLife Dental,109,PureLife X-Ray Sleeves,"
        ,Features,
        ,Excellent quality,Clear plastic,Helps prevent cross-contamination,    ",250/box,250/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/purelife-x-ray-sleeves.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1080501.jpg,-1
Pure life dental,1080201, PureLife Dental,101,PureLife Tray Sleeves,"
        ,Features,
        ,Excellent quality,Clear plastic,Helps prevent cross-contamination,    ",500/box,500/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/purelife-tray-sleeves.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1080201.jpg,-1
Pure life dental,1080701, PureLife Dental,106,PureLife T-Handle Sleeves,"
        ,Features,
        ,Excellent quality,Clear plastic,Helps prevent cross-contamination,    ",500/box,500/box,Infection Control,-1,https://www.purelifedental.com/product/infection-control/purelife-t-handle-sleeves.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/0/1080701.jpg,-1
Pure life dental,5002501, GC America,261011,COE® Metal Impression Trays - Solid Nickel-Plated,"
        ,Features,
        ,Nickel-plated,Solid metal tray; non-perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-solid-nickel-plated.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002501.jpg,-1
Pure life dental,5002302, GC America,267201,COE® Metal Impression Trays - CHECK-BITE Double-Arch,"
        ,Features,
        ,Nickel-plated,Perforated,Rigid, yet bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-check-bite-double-arch.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002301.jpg,-1
Pure life dental,5002401, GC America,260401,COE® Metal Impression Trays - McGowan-Winkler Denture,"
        ,Features,
        ,Nickel-plated,Perforated,Rigid, but bendable for an individual fit,    ",1 tray,1 tray,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/coe-metal-impression-trays-mcgowan-winkler-denture.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/5/0/5002401.jpg,-1
Pure life dental,4159701, Ivoclar Vivadent,673704,Accudent XD Trays,"
        ,Features,
        ,Thermoplastic, heat moldable impression trays to accommodate all arch forms,Disposable, one-time use to prevent cross-contamination,Used with AccuDent® XD impression materials,    ",12/box,12/box,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/accudent-xd-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/4/1/4159701.jpg,-1
Pure life dental,1170101, PureLife Dental,411,PureLife Disposable Impression Trays,"
        ,Features,
        ,Rigid,Perforated,Thumb notch,    ",12/bag,12/bag,Impression Trays,-1,https://www.purelifedental.com/product/impression/impression-trays/purelife-disposable-impression-trays.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/1/1170101.png,-1
